Project ID,Vintage,Offset Credit Serial Numbers,Quantity of Offset Credits,Status Effective,Project Name,Project Type,Protocol Version,Project Site Location,Project Site State,Project Site Country,Additional Certification/SDGs,ARB Eligible,Account Holder,Retirement Reason,Retirement Reason Details,Date Issued,Retirement Year,ACR Retirement Data,Updated 12-31-23,Total Credits Retired:,"31,956,128"
ACR103,2003,ACR-US-103-2003-265-119245746 to 119247745,2000,6/16/2010,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,,,1/1/2005,2010,,,,
ACR103,2003,ACR-US-103-2003-265-119247912 to 119248211,300,6/16/2010,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,,,1/1/2005,2010,,,,
ACR103,2005,ACR-US-103-2005-269-143513838 to 143514068,231,6/16/2010,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,,,12/11/2006,2010,,,,
ACR103,2006,ACR-US-103-2006-270-205152529 to 205156160,3632,10/22/2010,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,,,7/14/2008,2010,,,,
ACR103,2007,ACR-US-103-2007-271-205285341 to 205293027,7687,10/22/2010,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,,,7/15/2008,2010,,,,
ACR103,2007,ACR-US-103-2007-271-205293028 to 205293338,311,2/9/2011,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,,,7/15/2008,2011,,,,
ACR103,2008,ACR-US-103-2008-272-213128680 to 213137661,8982,2/9/2011,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,,,12/23/2010,2011,,,,
ACR103,2009,ACR-US-103-2009-273-213141890 to 213142162,273,2/9/2011,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,,,12/23/2010,2011,,,,
ACR103,2008,ACR-US-103-2008-272-213137662 to 213137715,54,4/19/2011,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,,,12/23/2010,2011,,,,
ACR103,2008,ACR-US-103-2008-272-213137716 to 213137769,54,8/19/2011,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,,,12/23/2010,2011,,,,
ACR103,2008,ACR-US-103-2008-272-213137770 to 213137775,6,10/7/2011,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,,,12/23/2010,2011,,,,
ACR103,2008,ACR-US-103-2008-272-213137776 to 213138418,643,12/22/2011,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,,,12/23/2010,2011,,,,
ACR103,2009,ACR-US-103-2009-273-213142163 to 213142329,167,12/22/2011,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,,,12/23/2010,2011,,,,
ACR103,2008,ACR-US-103-2008-272-213138419 to 213138496,78,4/10/2012,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,,,12/23/2010,2012,,,,
ACR103,2009,ACR-US-103-2009-273-213142330 to 213142339,10,4/10/2012,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,,,12/23/2010,2012,,,,
ACR103,2009,ACR-US-103-2009-273-213142340 to 213142352,13,4/10/2012,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,,,12/23/2010,2012,,,,
ACR103,2009,ACR-US-103-2009-273-213142353 to 213142387,35,7/19/2012,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,,,12/23/2010,2012,,,,
ACR103,2009,ACR-US-103-2009-273-213142388 to 213142398,11,10/5/2012,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,,,12/23/2010,2012,,,,
ACR103,2009,ACR-US-103-2009-273-213142399 to 213142854,456,1/15/2013,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,,,12/23/2010,2013,,,,
ACR103,2008,ACR-US-103-2008-272-213138497 to 213141889,3393,7/9/2013,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,,,12/23/2010,2013,,,,
ACR103,2009,ACR-US-103-2009-273-213142855 to 213142922,68,7/9/2013,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,,,12/23/2010,2013,,,,
ACR103,2004,ACR-US-103-2004-268-137419839 to 137419861,23,12/7/2017,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,ClimeCo LLC,,,3/17/2006,2017,,,,
ACR103,2004,ACR-US-103-2004-267-120150864 to 120150872,9,12/7/2017,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,ClimeCo LLC,,,1/1/2005,2017,,,,
ACR105,2011,ACR-BR-105-2011-306-1 to 10,10,4/12/2013,Boa Vista A/R,Forest Carbon,Version 5.2.0,Boa Vista,Roraima,BR,,No,F.I.T Timber Ltd,,,8/22/2012 17:51,2013,,,,
ACR105,2011,ACR-BR-105-2011-306-11 to 155,145,5/13/2014,Boa Vista A/R,Forest Carbon,Version 5.2.0,Boa Vista,Roraima,BR,,No,F.I.T Timber Ltd,,,8/22/2012 17:51,2014,,,,
ACR105,2011,ACR-BR-105-2011-306-201 to 700,500,5/13/2014,Boa Vista A/R,Forest Carbon,Version 5.2.0,Boa Vista,Roraima,BR,,No,F.I.T Timber Ltd,,,8/22/2012 17:51,2014,,,,
ACR729,2022,ACR-US-729-2022-1996-1 to 9500,9500,11/24/2023,Cumberland County Solid Waste Complex: GHG Emissions Reduction Automated Collection of Landfill Gas,Landfill Gas Capture & Combustion,Version 2.0,"Deerfield, NJ",NEW JERSEY,US,"03: Good Health and Well-Being;07: Affordable and Clean Energy;08: Decent Work and Economic Growth;09: Industry, Innovation and Infrastructure;11: Sustainable Cities and Communities;12: Responsible Consumption and Production;13: Climate Action",No,Maple Leaf Foods,Environmental Benefit,Carbon Neutral,7/7/2023 0:53,2023,,,,
ACR730,2022,ACR-US-730-2022-1948-1 to 9500,9500,11/24/2023,"South Wake Landfill, Apex, Wake County NC: GHG Emissions Reduction Automated Collection of Landfill Gas",Landfill Gas Capture & Combustion,Version 2.0,"Apex, NC",NORTH CAROLINA,US,"03: Good Health and Well-Being;07: Affordable and Clean Energy;08: Decent Work and Economic Growth;09: Industry, Innovation and Infrastructure;11: Sustainable Cities and Communities;12: Responsible Consumption and Production;13: Climate Action",No,Maple Leaf Foods,Environmental Benefit,Carbon Neutral,6/21/2023 23:22,2023,,,,
ACR411,2021,ACR-US-411-2021-1690-1 to 57553,57553,4/4/2023,Steuben County Bath Landfill GHG Offset Project,Landfill Gas Capture & Combustion,Version 1.0,"The project is located in a rural area on 5642 Turnpike Road in the Town of Bath, New York in Steuben County.",NEW YORK,US,,No,"Steuben County DPW, Solid Waste Division",On Behalf of Third Party,Retire anonymously,11/19/2022 0:16,2023,,,,
ACR729,2021,ACR-US-729-2021-1597-1 to 12956,12956,2/8/2023,Cumberland County Solid Waste Complex: GHG Emissions Reduction Automated Collection of Landfill Gas,Landfill Gas Capture & Combustion,Version 2.0,"Deerfield, NJ",NEW JERSEY,US,,No,"Antea USA, Inc.",On Behalf of Third Party,Carbon Neutrality for HARMAN,7/8/2022 22:16,2023,,,,
ACR411,2020,ACR-US-411-2020-1464-1 to 62370,62370,8/30/2022,Steuben County Bath Landfill GHG Offset Project,Landfill Gas Capture & Combustion,Version 1.0,"The project is located in a rural area on 5642 Turnpike Road in the Town of Bath, New York in Steuben County.",NEW YORK,US,,No,"Steuben County DPW, Solid Waste Division",,,2/23/2022 22:09,2022,,,,
ACR107,2005,ACR-BO-107-2005-177-205354541 to 205354667,127,12/20/2008,Camargo Fuel Substitution,Fuel Switching,Version 1.0,,,,,No,E+Co,,,7/23/2008,2008,,,,
ACR109,2009,ACR-US-109-2009-147-213317487 to 213318604,1118,12/7/2016,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,No,ClimeCo LLC,,,3/31/2011,2016,,,,
ACR109,2008,ACR-US-109-2008-146-213279133 to 213287213,8081,7/26/2017,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,No,"PDI Technologies, Inc.",,,3/31/2011,2017,,,,
ACR109,2008,ACR-US-109-2008-146-213278883 to 213279132,250,7/26/2017,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,No,"PDI Technologies, Inc.",,,3/31/2011,2017,,,,
ACR109,2008,ACR-US-109-2008-146-213260431 to 213278882,18452,7/26/2017,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,No,"PDI Technologies, Inc.",,,3/31/2011,2017,,,,
ACR109,2008,ACR-US-109-2008-146-213247487 to 213260430,12944,7/26/2017,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,No,"PDI Technologies, Inc.",,,3/31/2011,2017,,,,
ACR109,2009,ACR-US-109-2009-147-213311433 to 213313290,1858,7/26/2017,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,No,"PDI Technologies, Inc.",,,3/31/2011,2017,,,,
ACR109,2009,ACR-US-109-2009-147-213306433 to 213311432,5000,7/26/2017,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,No,"PDI Technologies, Inc.",,,3/31/2011,2017,,,,
ACR109,2009,ACR-US-109-2009-147-213291433 to 213306432,15000,7/26/2017,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,No,"PDI Technologies, Inc.",,,3/31/2011,2017,,,,
ACR109,2009,ACR-US-109-2009-147-213289133 to 213291432,2300,7/26/2017,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,No,"PDI Technologies, Inc.",,,3/31/2011,2017,,,,
ACR109,2009,ACR-US-109-2009-147-213287214 to 213289132,1919,7/26/2017,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,No,"PDI Technologies, Inc.",,,3/31/2011,2017,,,,
ACR109,2009,ACR-US-109-2009-147-213366066 to 213366915,850,11/8/2017,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,No,"PDI Technologies, Inc.",,,3/31/2011,2017,,,,
ACR109,2009,ACR-US-109-2009-147-213364066 to 213366065,2000,11/8/2017,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,No,"PDI Technologies, Inc.",,,3/31/2011,2017,,,,
ACR109,2009,ACR-US-109-2009-147-213363566 to 213364065,500,11/8/2017,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,No,"PDI Technologies, Inc.",,,3/31/2011,2017,,,,
ACR109,2009,ACR-US-109-2009-147-213355090 to 213363565,8476,11/8/2017,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,No,"PDI Technologies, Inc.",,,3/31/2011,2017,,,,
ACR109,2009,ACR-US-109-2009-147-213324443 to 213355089,30647,11/8/2017,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,No,"PDI Technologies, Inc.",,,3/31/2011,2017,,,,
ACR109,2009,ACR-US-109-2009-147-213323443 to 213324442,1000,11/8/2017,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,No,"PDI Technologies, Inc.",,,3/31/2011,2017,,,,
ACR109,2009,ACR-US-109-2009-147-213318605 to 213323442,4838,11/8/2017,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,No,"PDI Technologies, Inc.",,,3/31/2011,2017,,,,
ACR109,2009,ACR-US-109-2009-147-213313291 to 213317486,4196,11/8/2017,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,No,"PDI Technologies, Inc.",,,3/31/2011,2017,,,,
ACR109,2009,ACR-US-109-2009-147-213394829 to 213396366,1538,2/20/2018,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,No,"PDI Technologies, Inc.",,,3/31/2011,2018,,,,
ACR109,2009,ACR-US-109-2009-147-213392829 to 213394828,2000,2/20/2018,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,No,"PDI Technologies, Inc.",,,3/31/2011,2018,,,,
ACR109,2009,ACR-US-109-2009-147-213392329 to 213392828,500,2/20/2018,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,No,"PDI Technologies, Inc.",,,3/31/2011,2018,,,,
ACR109,2009,ACR-US-109-2009-147-213388167 to 213392328,4162,2/20/2018,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,No,"PDI Technologies, Inc.",,,3/31/2011,2018,,,,
ACR109,2009,ACR-US-109-2009-147-213377167 to 213388166,11000,2/20/2018,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,No,"PDI Technologies, Inc.",,,3/31/2011,2018,,,,
ACR109,2009,ACR-US-109-2009-147-213376167 to 213377166,1000,2/20/2018,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,No,"PDI Technologies, Inc.",,,3/31/2011,2018,,,,
ACR109,2009,ACR-US-109-2009-147-213366916 to 213376166,9251,2/20/2018,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,No,"PDI Technologies, Inc.",,,3/31/2011,2018,,,,
ACR109,2010,ACR-US-109-2010-148-213430681 to 213431142,462,2/20/2018,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,No,"PDI Technologies, Inc.",,,3/31/2011,2018,,,,
ACR109,2010,ACR-US-109-2010-148-213426367 to 213430680,4314,2/20/2018,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,No,"PDI Technologies, Inc.",,,3/31/2011,2018,,,,
ACR109,2010,ACR-US-109-2010-148-213396367 to 213426366,30000,5/18/2018,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,No,"PDI Technologies, Inc.",,,3/31/2011,2018,,,,
ACR109,2010,ACR-US-109-2010-148-213431143 to 213447486,16344,5/18/2018,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,,No,"PDI Technologies, Inc.",,,3/31/2011,2018,,,,
ACR411,2019,ACR-US-411-2019-1166-1 to 50086,50086,4/5/2021,Steuben County Bath Landfill GHG Offset Project,Landfill Gas Capture & Combustion,Version 1.0,"The project is located in a rural area on 5642 Turnpike Road in the Town of Bath, New York in Steuben County.",NEW YORK,US,,No,"Steuben County DPW, Solid Waste Division",,,12/10/2020 20:43,2021,,,,
ACR411,2018,ACR-US-411-2018-830-1 to 36604,36604,9/25/2019,Steuben County Bath Landfill GHG Offset Project,Landfill Gas Capture & Combustion,Version 1.0,"The project is located in a rural area on 5642 Turnpike Road in the Town of Bath, New York in Steuben County.",NEW YORK,US,,No,"Steuben County DPW, Solid Waste Division",,,5/7/2019 19:56,2019,,,,
ACR126,2015,ACR-US-126-2015-681-47054 to 76127,29074,3/12/2018,Seneca Meadows LFG,Landfill Gas Capture & Combustion,Version 1.0,Waterloo,NEW YORK,US,,No,Seneca Meadows,,,10/4/2017 23:04,2018,,,,
ACR126,2015,ACR-US-126-2015-681-166128 to 176127,10000,9/7/2018,Seneca Meadows LFG,Landfill Gas Capture & Combustion,Version 1.0,Waterloo,NEW YORK,US,,No,Seneca Meadows,,,10/4/2017 23:04,2018,,,,
ACR126,2015,ACR-US-126-2015-681-76128 to 156127,80000,9/18/2018,Seneca Meadows LFG,Landfill Gas Capture & Combustion,Version 1.0,Waterloo,NEW YORK,US,,No,"Climate Impact Partners, LLC",,,10/4/2017 23:04,2018,,,,
ACR126,2015,ACR-US-126-2015-681-258929 to 261428,2500,2/22/2019,Seneca Meadows LFG,Landfill Gas Capture & Combustion,Version 1.0,Waterloo,NEW YORK,US,,No,Carbonfund.org,,,10/4/2017 23:04,2019,,,,
ACR126,2015,ACR-US-126-2015-681-410731 to 439730,29000,3/1/2019,Seneca Meadows LFG,Landfill Gas Capture & Combustion,Version 1.0,Waterloo,NEW YORK,US,,No,Seneca Meadows,,,10/4/2017 23:04,2019,,,,
ACR126,2015,ACR-US-126-2015-681-439731 to 462987,23257,8/29/2019,Seneca Meadows LFG,Landfill Gas Capture & Combustion,Version 1.0,Waterloo,NEW YORK,US,,No,Agendi Inc.,,,10/4/2017 23:04,2019,,,,
ACR126,2015,ACR-US-126-2015-681-261429 to 261558,130,8/30/2019,Seneca Meadows LFG,Landfill Gas Capture & Combustion,Version 1.0,Waterloo,NEW YORK,US,,No,"Climate Impact Partners, LLC",,,10/4/2017 23:04,2019,,,,
ACR126,2015,ACR-US-126-2015-681-261559 to 269433,7875,12/9/2019,Seneca Meadows LFG,Landfill Gas Capture & Combustion,Version 1.0,Waterloo,NEW YORK,US,,No,"Climate Impact Partners, LLC",,,10/4/2017 23:04,2019,,,,
ACR126,2015,ACR-US-126-2015-681-156128 to 166127,10000,12/9/2019,Seneca Meadows LFG,Landfill Gas Capture & Combustion,Version 1.0,Waterloo,NEW YORK,US,,No,"Climate Impact Partners, LLC",,,10/4/2017 23:04,2019,,,,
ACR126,2015,ACR-US-126-2015-681-176128 to 258928,82801,12/9/2019,Seneca Meadows LFG,Landfill Gas Capture & Combustion,Version 1.0,Waterloo,NEW YORK,US,,No,"Climate Impact Partners, LLC",,,10/4/2017 23:04,2019,,,,
ACR126,2015,ACR-US-126-2015-681-269434 to 269763,330,2/7/2020,Seneca Meadows LFG,Landfill Gas Capture & Combustion,Version 1.0,Waterloo,NEW YORK,US,,No,"Climate Impact Partners, LLC",,,10/4/2017 23:04,2020,,,,
ACR126,2015,ACR-US-126-2015-681-269764 to 277537,7774,2/10/2020,Seneca Meadows LFG,Landfill Gas Capture & Combustion,Version 1.0,Waterloo,NEW YORK,US,,No,"Climate Impact Partners, LLC",,,10/4/2017 23:04,2020,,,,
ACR126,2015,ACR-US-126-2015-681-277538 to 285537,8000,3/26/2020,Seneca Meadows LFG,Landfill Gas Capture & Combustion,Version 1.0,Waterloo,NEW YORK,US,,No,"Climate Impact Partners, LLC",,,10/4/2017 23:04,2020,,,,
ACR126,2015,ACR-US-126-2015-681-380255 to 380729,475,4/22/2020,Seneca Meadows LFG,Landfill Gas Capture & Combustion,Version 1.0,Waterloo,NEW YORK,US,,No,"Climate Impact Partners, LLC",,,10/4/2017 23:04,2020,,,,
ACR126,2015,ACR-US-126-2015-681-297835 to 380254,82420,4/22/2020,Seneca Meadows LFG,Landfill Gas Capture & Combustion,Version 1.0,Waterloo,NEW YORK,US,,No,"Climate Impact Partners, LLC",,,10/4/2017 23:04,2020,,,,
ACR126,2015,ACR-US-126-2015-681-295538 to 297834,2297,4/22/2020,Seneca Meadows LFG,Landfill Gas Capture & Combustion,Version 1.0,Waterloo,NEW YORK,US,,No,"Climate Impact Partners, LLC",,,10/4/2017 23:04,2020,,,,
ACR126,2015,ACR-US-126-2015-681-285538 to 295537,10000,4/22/2020,Seneca Meadows LFG,Landfill Gas Capture & Combustion,Version 1.0,Waterloo,NEW YORK,US,,No,"Climate Impact Partners, LLC",,,10/4/2017 23:04,2020,,,,
ACR126,2015,ACR-US-126-2015-681-462988 to 469250,6263,7/30/2020,Seneca Meadows LFG,Landfill Gas Capture & Combustion,Version 1.0,Waterloo,NEW YORK,US,,No,Agendi Inc.,,,10/4/2017 23:04,2020,,,,
ACR126,2015,ACR-US-126-2015-681-380730 to 410729,30000,8/18/2020,Seneca Meadows LFG,Landfill Gas Capture & Combustion,Version 1.0,Waterloo,NEW YORK,US,,No,"Climate Impact Partners, LLC",,,10/4/2017 23:04,2020,,,,
ACR126,2015,ACR-US-126-2015-681-469251 to 469660,410,3/16/2023,Seneca Meadows LFG,Landfill Gas Capture & Combustion,Version 1.0,Waterloo,NEW YORK,US,,No,Agendi Inc.,Environmental Benefit,Universal Music Group Carbon Neutrality,10/4/2017 23:04,2023,,,,
ACR126,2015,ACR-US-126-2015-681-410730 to 410730,1,5/18/2023,Seneca Meadows LFG,Landfill Gas Capture & Combustion,Version 1.0,Waterloo,NEW YORK,US,,No,"Climate Impact Partners, LLC",On Behalf of Third Party,"Retirement on behalf of Marsh McLennan Companies, Inc.",10/4/2017 23:04,2023,,,,
ACR126,2014,ACR-US-126-2014-396-7493 to 10000,2508,9/21/2015,Seneca Meadows LFG,Landfill Gas Capture & Combustion,Version 1.0,Waterloo,NEW YORK,US,,No,Seneca Meadows,,,8/28/2015 14:28,2015,,,,
ACR126,2014,ACR-US-126-2014-396-1 to 7492,7492,9/21/2015,Seneca Meadows LFG,Landfill Gas Capture & Combustion,Version 1.0,Waterloo,NEW YORK,US,,No,Seneca Meadows,,,8/28/2015 14:28,2015,,,,
ACR126,2014,ACR-US-126-2014-396-88001 to 88430,430,9/13/2016,Seneca Meadows LFG,Landfill Gas Capture & Combustion,Version 1.0,Waterloo,NEW YORK,US,,No,Carbon Financial Services Pty Ltd,,,8/28/2015 14:28,2016,,,,
ACR126,2014,ACR-US-126-2014-396-66337 to 76025,9689,10/17/2017,Seneca Meadows LFG,Landfill Gas Capture & Combustion,Version 1.0,Waterloo,NEW YORK,US,,No,Just Energy (U.S.) Corp.,,,8/28/2015 14:28,2017,,,,
ACR126,2014,ACR-US-126-2014-396-54408 to 66336,11929,10/17/2017,Seneca Meadows LFG,Landfill Gas Capture & Combustion,Version 1.0,Waterloo,NEW YORK,US,,No,Just Energy (U.S.) Corp.,,,8/28/2015 14:28,2017,,,,
ACR126,2014,ACR-US-126-2014-396-10001 to 54407,44407,10/17/2017,Seneca Meadows LFG,Landfill Gas Capture & Combustion,Version 1.0,Waterloo,NEW YORK,US,,No,Just Energy (U.S.) Corp.,,,8/28/2015 14:28,2017,,,,
ACR126,2014,ACR-US-126-2014-590-75001 to 141000,66000,1/30/2018,Seneca Meadows LFG,Landfill Gas Capture & Combustion,Version 1.0,Waterloo,NEW YORK,US,,No,ACT Commodities Inc.,,,11/22/2016 21:26,2018,,,,
