plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,cmf_type,plume_bounds,instrument,published_at,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider,plume_tif,plume_png,con_tif,rgb_tif,rgb_png
GAO20230718t203120p0000-B,47.456271082474814,-122.04891932746179,2023-07-18T20:31:20+00,Solid Waste (6A),CH4,mf,"[-122.05305328955345, 47.45357995198902, -122.04554618709876, 47.45865591444235]",GAO,2023-09-15 02:56:32.071819+00:00,,,,,,,,Global Airborne Observatory,ASU GDCS,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t203120p0000-B/GAO20230718t203120p0000-B_l3a-vis-ch4-mf-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=csp8xkmyzuqjVHWW27SBUuJukzc%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t203120p0000-B/GAO20230718t203120p0000-B_l3a-vis-ch4-mf-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=T5YLF3Ht10DcMZ1aJiu3eIl2DEg%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t203120p0000-B/GAO20230718t203120p0000-B_l3a-vis-ch4-mf-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=UVZvlnnVEXz3BxIPsAp08EeLRBs%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t203120p0000-B/GAO20230718t203120p0000-B_l3a-vis-ch4-mf-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=KoQPD5jUinhcly5ym9K1Xe%2Fq064%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t203120p0000-B/GAO20230718t203120p0000-B_l3a-vis-ch4-mf-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=AzcJhU%2BWIZdcglkbIGHIy8%2BIDyg%3D&Expires=1714941688
GAO20230718t203120p0000-C,47.457815799765115,-122.0483708225272,2023-07-18T20:31:20+00,Solid Waste (6A),CH4,mf,"[-122.05209487384288, 47.4552366747537, -122.04458741893271, 47.46035763410809]",GAO,2023-09-15 02:56:57.034257+00:00,,,,,,,,Global Airborne Observatory,ASU GDCS,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t203120p0000-C/GAO20230718t203120p0000-C_l3a-vis-ch4-mf-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=SpRt5wsXfSA3vp%2FtFaeG%2F9y4yk4%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t203120p0000-C/GAO20230718t203120p0000-C_l3a-vis-ch4-mf-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=WeV423Z7uoLJeYNLMhBGPLIAWaE%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t203120p0000-C/GAO20230718t203120p0000-C_l3a-vis-ch4-mf-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=VtHgh3TH4Jg1iYFvYrHyMRYWiTI%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t203120p0000-C/GAO20230718t203120p0000-C_l3a-vis-ch4-mf-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=4CoJDc2oGAK4qbXXy7tH8dqsUlU%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t203120p0000-C/GAO20230718t203120p0000-C_l3a-vis-ch4-mf-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=nXhRpWRsAnvYZ6q6iyIbs09ZH9k%3D&Expires=1714941688
GAO20230718t200914p0000-A,46.96858098255473,-122.29463459721579,2023-07-18T20:09:14+00,Solid Waste (6A),CH4,mf,"[-122.29885102883634, 46.964705474475196, -122.29141212739206, 46.9698268245641]",GAO,2023-09-15 02:57:16.374708+00:00,,,,,,,,Global Airborne Observatory,ASU GDCS,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t200914p0000-A/GAO20230718t200914p0000-A_l3a-vis-ch4-mf-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=JTILfPzF2Q1DlGXz1gt7hO1GsXQ%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t200914p0000-A/GAO20230718t200914p0000-A_l3a-vis-ch4-mf-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=s4bbQP9O%2Bg983GaZByImbDszQAA%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t200914p0000-A/GAO20230718t200914p0000-A_l3a-vis-ch4-mf-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=kLiBGVeVyZseAZKf0CVO7J%2BW9qY%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t200914p0000-A/GAO20230718t200914p0000-A_l3a-vis-ch4-mf-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=BAcq%2FFfuzzb2u0Qinobp9AfEb6Y%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t200914p0000-A/GAO20230718t200914p0000-A_l3a-vis-ch4-mf-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=l%2BMskqpxUb0ER%2FeoHpVaDWQFV90%3D&Expires=1714941688
GAO20230718t200914p0000-C,46.97029900947274,-122.29385702026534,2023-07-18T20:09:14+00,Solid Waste (6A),CH4,mf,"[-122.29762743623161, 46.96780258501561, -122.29018822632237, 46.97287892967143]",GAO,2023-09-15 02:57:33.249158+00:00,,,,,,,,Global Airborne Observatory,ASU GDCS,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t200914p0000-C/GAO20230718t200914p0000-C_l3a-vis-ch4-mf-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=4DJlgw34HD25XpgYNAUrI3Q7imM%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t200914p0000-C/GAO20230718t200914p0000-C_l3a-vis-ch4-mf-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=1NDpqyOPq0XPsQizl%2Fz%2FOHsbrL4%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t200914p0000-C/GAO20230718t200914p0000-C_l3a-vis-ch4-mf-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=SFui4bO9oCPaGtj9nh%2FroSjHp0Q%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t200914p0000-C/GAO20230718t200914p0000-C_l3a-vis-ch4-mf-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=s2zwE4bHJUKYzughUCTyOw63XpY%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t200914p0000-C/GAO20230718t200914p0000-C_l3a-vis-ch4-mf-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=8cndf6QWIdwSruu4Jg9L0n2odcY%3D&Expires=1714941688
GAO20230718t200914p0000-D,46.96899918264353,-122.29008606733085,2023-07-18T20:09:14+00,Solid Waste (6A),CH4,mf,"[-122.2934489936198, 46.965662127319014, -122.28601008146431, 46.97073847193901]",GAO,2023-09-15 02:57:50.941018+00:00,,,,,,,,Global Airborne Observatory,ASU GDCS,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t200914p0000-D/GAO20230718t200914p0000-D_l3a-vis-ch4-mf-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=kc1%2F1SzlWhhbptjn8FHdbR%2FvQKo%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t200914p0000-D/GAO20230718t200914p0000-D_l3a-vis-ch4-mf-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=Y7s5BGhLw%2Bhcn8gy4I7UbjVKwsg%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t200914p0000-D/GAO20230718t200914p0000-D_l3a-vis-ch4-mf-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=%2BkPSdDufEueUfqPQlqoEdN%2BF6lI%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t200914p0000-D/GAO20230718t200914p0000-D_l3a-vis-ch4-mf-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=FMcnIBZdqV1UCQ9TCRV7rMyDncI%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t200914p0000-D/GAO20230718t200914p0000-D_l3a-vis-ch4-mf-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=oP7SBXxaU0WZ%2F2mDriqY22mWX3o%3D&Expires=1714941688
GAO20230718t195144p0000-A,46.24237401831229,-122.77175534637315,2023-07-18T19:51:44+00,Solid Waste (6A),CH4,mf,"[-122.77626035931978, 46.23863192315642, -122.76632122059638, 46.24550596110155]",GAO,2023-09-15 02:58:19.697521+00:00,2933.492770655904,408.8825184472881,3.9765625,0.3837890625,49.074073791503906,109.46420288085938,hrrr,Global Airborne Observatory,ASU GDCS,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t195144p0000-A/GAO20230718t195144p0000-A_l3a-vis-ch4-mf-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=YEtemWPgEZ5i9IJ1tJEuWjKueuA%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t195144p0000-A/GAO20230718t195144p0000-A_l3a-vis-ch4-mf-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=psVMv1XR8sVBPeHuaBJaixnZ1%2FM%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t195144p0000-A/GAO20230718t195144p0000-A_l3a-vis-ch4-mf-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=Gw%2FW6JPTZJ%2Fdo1EWM38B1lc14qU%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t195144p0000-A/GAO20230718t195144p0000-A_l3a-vis-ch4-mf-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=jrjTy2Hv%2BuT8VoHflOdee3ckqtU%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t195144p0000-A/GAO20230718t195144p0000-A_l3a-vis-ch4-mf-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=H%2BGEUk7xb%2FOG%2BrCdurrKm6Z2GEU%3D&Expires=1714941688
GAO20230718t191029p0000-A,44.70118286133547,-123.23323305376114,2023-07-18T19:10:29+00,Solid Waste (6A),CH4,mf,"[-123.24002681006928, 44.693894549767, -123.22580308791983, 44.704049878499674]",GAO,2023-09-15 02:58:46.890059+00:00,,,,,,,,Global Airborne Observatory,ASU GDCS,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t191029p0000-A/GAO20230718t191029p0000-A_l3a-vis-ch4-mf-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=6K1mTIBzJMLAccH1bQTUkGhVr4c%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t191029p0000-A/GAO20230718t191029p0000-A_l3a-vis-ch4-mf-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=KrwRcBYEWTWYeED6qwOGFoQW2S4%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t191029p0000-A/GAO20230718t191029p0000-A_l3a-vis-ch4-mf-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=cLUBMBn5NJH4kBTgwZ8rHR5%2FiRA%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t191029p0000-A/GAO20230718t191029p0000-A_l3a-vis-ch4-mf-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=mBTnSrNjrPeNdl9NebyYir7y6bw%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t191029p0000-A/GAO20230718t191029p0000-A_l3a-vis-ch4-mf-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=AeMlsUMQiZy1bN%2B8UgGrsOMLg4E%3D&Expires=1714941688
GAO20230718t191029p0000-B,44.70156463500217,-123.2289845088841,2023-07-18T19:10:29+00,Solid Waste (6A),CH4,mf,"[-123.24009010984973, 44.69384981604449, -123.2257399546145, 44.7040950149066]",GAO,2023-09-15 02:59:06.132045+00:00,1172.6075570942044,145.87835449802049,5.328125,0.5126953125,11.092592239379883,2.754960298538208,hrrr,Global Airborne Observatory,ASU GDCS,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t191029p0000-B/GAO20230718t191029p0000-B_l3a-vis-ch4-mf-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=HwwlwQjf2raHIhWCZDE%2F%2BPfcUL8%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t191029p0000-B/GAO20230718t191029p0000-B_l3a-vis-ch4-mf-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=Dlh%2Fc8It1mamEU5s1cRqrNVJDpE%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t191029p0000-B/GAO20230718t191029p0000-B_l3a-vis-ch4-mf-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=toE2VtMKbm5urW4%2FT0daA2tGNT4%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t191029p0000-B/GAO20230718t191029p0000-B_l3a-vis-ch4-mf-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=zwecuics78xgvDZtTiIM33bIj74%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t191029p0000-B/GAO20230718t191029p0000-B_l3a-vis-ch4-mf-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=0iZLhlVvDRPO75ReJahu8C9Ohlk%3D&Expires=1714941688
GAO20230718t191029p0000-C,44.699751092686654,-123.23253774200549,2023-07-18T19:10:29+00,Solid Waste (6A),CH4,mf,"[-123.23939344691865, 44.69434161015895, -123.2264972871513, 44.70346343237471]",GAO,2023-09-15 02:59:27.055548+00:00,,,,,,,,Global Airborne Observatory,ASU GDCS,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t191029p0000-C/GAO20230718t191029p0000-C_l3a-vis-ch4-mf-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=OXTVXLl8FkaGf1FE5fLByZmR4sg%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t191029p0000-C/GAO20230718t191029p0000-C_l3a-vis-ch4-mf-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=gtaLbwh1Lu9dD5mY13AIvTWeXKQ%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t191029p0000-C/GAO20230718t191029p0000-C_l3a-vis-ch4-mf-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=zZCelMpm5O%2F4BKonWLu003YS8kY%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t191029p0000-C/GAO20230718t191029p0000-C_l3a-vis-ch4-mf-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=YiLCnnGEtwHtHuGvykVstzLIJe4%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t191029p0000-C/GAO20230718t191029p0000-C_l3a-vis-ch4-mf-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=Hjh88vtlN%2F7AeSETQMhlMlD%2FVSg%3D&Expires=1714941688
GAO20230718t183700p0000-A,43.18856102754694,-123.38365669760529,2023-07-18T18:37:00+00,Solid Waste (6A),CH4,mf,"[-123.38950897382017, 43.183846639405964, -123.38007805298574, 43.190722917352716]",GAO,2023-09-15 02:59:55.055599+00:00,,,,,,,,Global Airborne Observatory,ASU GDCS,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t183700p0000-A/GAO20230718t183700p0000-A_l3a-vis-ch4-mf-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=VwAik3qTwInKHU%2B%2BusMB5lPUkUw%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t183700p0000-A/GAO20230718t183700p0000-A_l3a-vis-ch4-mf-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=JOFf1SUpdgoroosZrQmvI9YxjlM%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t183700p0000-A/GAO20230718t183700p0000-A_l3a-vis-ch4-mf-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=ymra%2BQFaYFuo6NcATPQxCB0qdkk%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t183700p0000-A/GAO20230718t183700p0000-A_l3a-vis-ch4-mf-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=TKPNypb%2BXB2sRYA6pozSIG3pzAo%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t183700p0000-A/GAO20230718t183700p0000-A_l3a-vis-ch4-mf-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=JeRC72teVIBqVwKyJkU%2FTLynUqo%3D&Expires=1714941688
GAO20230718t181735p0000-A,42.37818280645203,-122.77288672065721,2023-07-18T18:17:35+00,Solid Waste (6A),CH4,mf,"[-122.77657003060001, 42.37458145302377, -122.76792973017696, 42.380964188719304]",GAO,2023-09-15 03:00:27.826556+00:00,,,,,,,,Global Airborne Observatory,ASU GDCS,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t181735p0000-A/GAO20230718t181735p0000-A_l3a-vis-ch4-mf-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=fAOWqa%2FzOsOGFmdZbwd30zuOo1Y%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t181735p0000-A/GAO20230718t181735p0000-A_l3a-vis-ch4-mf-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=o3kxIpckcBKA0FUh6jrXJn7%2FDQ4%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t181735p0000-A/GAO20230718t181735p0000-A_l3a-vis-ch4-mf-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=dx4%2B4fUDlFGLYpBQEPlLPnl2sbs%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t181735p0000-A/GAO20230718t181735p0000-A_l3a-vis-ch4-mf-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=MDR8iBleot%2FRhGcFxWJH%2BvZeCNg%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t181735p0000-A/GAO20230718t181735p0000-A_l3a-vis-ch4-mf-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=ry9Exp3uyd4hDh7XpJgmH7u9HFQ%3D&Expires=1714941688
GAO20230718t181256p0000-B,42.37740629529722,-122.77247457420849,2023-07-18T18:12:56+00,Solid Waste (6A),CH4,mf,"[-122.77894651595943, 42.37229287904419, -122.76750751403762, 42.38074323159265]",GAO,2023-09-15 03:00:53.112487+00:00,,,,,,,,Global Airborne Observatory,ASU GDCS,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t181256p0000-B/GAO20230718t181256p0000-B_l3a-vis-ch4-mf-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=MO07VtIGNJBXs3gt8zsxJ1wp2kE%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t181256p0000-B/GAO20230718t181256p0000-B_l3a-vis-ch4-mf-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=KUDsqisTFRVGMCknm8HRWi29FvQ%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t181256p0000-B/GAO20230718t181256p0000-B_l3a-vis-ch4-mf-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=iLecC0QKXP6Cyr4d2I0K%2Feh58xI%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t181256p0000-B/GAO20230718t181256p0000-B_l3a-vis-ch4-mf-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=ZRGKeBaihA2pTXA5QlqJNV0fYBA%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t181256p0000-B/GAO20230718t181256p0000-B_l3a-vis-ch4-mf-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=e8u9NBzJPX4eqCc1bY85SfpUudU%3D&Expires=1714941688
GAO20230718t171754p0000-A,44.69991810874748,-123.23197732504713,2023-07-18T17:17:54+00,Solid Waste (6A),CH4,mf,"[-123.23939547552689, 44.69376137202467, -123.22498224404131, 44.704006486823346]",GAO,2023-09-15 03:01:16.479347+00:00,,,,,,,,Global Airborne Observatory,ASU GDCS,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t171754p0000-A/GAO20230718t171754p0000-A_l3a-vis-ch4-mf-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=Oo0tlvCTaKknNflggbg%2BDHSCWqM%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t171754p0000-A/GAO20230718t171754p0000-A_l3a-vis-ch4-mf-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=PcsCnQ0xxyxjMX%2FR9aSxx3eFtDs%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t171754p0000-A/GAO20230718t171754p0000-A_l3a-vis-ch4-mf-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=T4Dr%2F0xfGtlI7KPYjqbESP8ZSoY%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t171754p0000-A/GAO20230718t171754p0000-A_l3a-vis-ch4-mf-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=99FcQcd4Akeru%2By626F%2B5UHjkv8%3D&Expires=1714941688,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2023/07/18/GAO20230718t171754p0000-A/GAO20230718t171754p0000-A_l3a-vis-ch4-mf-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=Z4bEltuAtAsLG%2BYefoxJ0ONQwBo%3D&Expires=1714941688
